name,serviceTag,model,status,imagedOn,inInventory
CHAS5946,9Z17BG3,Latitude 5520,DEPLOYED,,0
CHAS4866,9ZJ72Z2,Latitude 5500,DEPLOYED,,0
CHAS5323,9ZT5063,Latitude 5510,DEPLOYED,,0
CHAS6036,B027BG3,Latitude 5520,DEPLOYED,,0
CHAS5220,B09N433,Latitude 7400,DEPLOYED,,0
CHAS5982,B0DK3L3,OptiPlex 7490 AIO,DEPLOYED,,0
CHAS6903,B0DX1T3,Precision 5570,DEPLOYED,,0
CHAS7138,B0S0CS3,Latitude 5530,DEPLOYED,,0
CHAS6019,B127BG3,Latitude 5520,DEPLOYED,,0
CHAS6484,B15YGG3,Latitude 5520,DEPLOYED,,0
CHAS5947,B1LB9G3,Latitude 5520,DEPLOYED,,0
CHAS5496,B1S6S73,Latitude 5510,DEPLOYED,,0
CHAS5873,B1ZJ5B3,Latitude 5520,DEPLOYED,,0
CHAS5257,B246453,Latitude 5500,DEPLOYED,,0
CHAS5624,B26R453,Latitude 5500,DEPLOYED,,0
CHAS6686,B2PWPR3,OptiPlex 5090,DEPLOYED,,0
CHAS7184,B2RVHW3,Latitude 7530,DEPLOYED,,0
CHAS6422,B2WPTG3,Latitude 5520,DEPLOYED,,0
CHAS5066,B52G3X2,Latitude 5500,DEPLOYED,,0
CHAS6344,B5LBHG3,Latitude 5520,DEPLOYED,,0
CHAS5317,B5NL063,Latitude 5510,DEPLOYED,,0
CHAS5964,B5TF2G3,OptiPlex 5090,DEPLOYED,,0
CHAS6106,B61X2L3,OptiPlex 5090,DEPLOYED,,0
CHAS6510,B65YMG3,Latitude 5520,DEPLOYED,,0
CHAS5897,B6LB9G3,Latitude 5520,DEPLOYED,,0
CHAS6331,B6LBHG3,Latitude 5520,DEPLOYED,,0
CHAS5166,B7KLL33,Latitude 5500,DEPLOYED,,0
CHAS6853,B8NFWL3,Latitude 5530,DEPLOYED,,0
CHAS6816,B8S36S3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS5832,B8ZZP93,Latitude 5520,DEPLOYED,,0
CHAS5575,B9Q1K93,OptiPlex 7480 AIO,DEPLOYED,,0
CHAS5363,BBCW303,Precision 5750,DEPLOYED,,0
CHAS5747,BBFSR93,Latitude 5520,DEPLOYED,,0
CHAS6299,BBG54B3,Latitude 5520,DEPLOYED,,0
CHAS5841,BBZZP93,Latitude 5520,DEPLOYED,,0
CHAS5294,BC2R253,Latitude 5500,DEPLOYED,,0
CHAS6275,BCG54B3,Latitude 5520,DEPLOYED,,0
CHAS6369,BCH02N3,OptiPlex 5090,DEPLOYED,,0
CHAS6732,BCNSPR3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS4964,BCWNYY2,Latitude 5500,DEPLOYED,,0
CHAS5520,BDZKQ73,Latitude 5510,DEPLOYED,,0
CHAS6997,BFC88S3,Latitude 5530,DEPLOYED,,0
CHAS6556,BFZSKQ3,OptiPlex 5090,DEPLOYED,,0
CHAS6935,BG9S6S3,Latitude 5530,DEPLOYED,,0
CHAS7171,BGZWHW3,Latitude 7530,DEPLOYED,,0
CHAS6839,BH0FYS3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS7201,BH20LS3,Latitude 5540,DEPLOYED,,0
CHAS5944,BH27BG3,Latitude 5520,DEPLOYED,,0
CHAS6946,BH9S6S3,Latitude 5530,DEPLOYED,,0
CHAS5156,BHCLL33,Latitude 5500,DEPLOYED,,0
CHAS4962,BHWNYY2,Latitude 5500,DEPLOYED,,0
CHAS7061,BHYSGS3,Latitude 5530,DEPLOYED,,0
CHAS4919,BJ09ZY2,Latitude 5500,DEPLOYED,,0
CHAS6459,BJ3PWP3,OptiPlex 7490 AIO,DEPLOYED,,0
CHAS6748,BJ5M5S3,OptiPlex 5090,DEPLOYED,,0
CHAS7028,BJ9S6S3,Latitude 5530,DEPLOYED,,0
CHAS5273,BJKQ253,Latitude 5500,DEPLOYED,,0
CHAS4644,BJR5PV2,Latitude 5590,DEPLOYED,,0
CHAS7059,BJYSGS3,Latitude 5530,DEPLOYED,,0
CHAS6706,BK0HVL3,Latitude 5530,DEPLOYED,,0
CHAS7134,BK35HS3,Latitude 5530,DEPLOYED,,0
CHAS7174,BK7XHW3,Latitude 7530,DEPLOYED,,0
CHAS4993,BKG92R2,Latitude 5500,DEPLOYED,,0
CHAS6582,BKNCPL3,Latitude 5520,DEPLOYED,,0
CHAS5891,BKZJ5B3,Latitude 5520,DEPLOYED,,0
CHAS5522,BKZKQ73,Latitude 5510,DEPLOYED,,0
CHAS6828,BL0HVL3,Latitude 5530,DEPLOYED,,0
CHAS6763,BL98QR3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS6745,BLBSRG3,Latitude 5520,DEPLOYED,,0
CHAS5556,BLLZJ93,OptiPlex 7480 AIO,DEPLOYED,,0
CHAS6586,BLNCPL3,Latitude 5520,DEPLOYED,,0
CHAS5007,BLNJK13,Precision 5540,DEPLOYED,,0
CHAS5291,BLQN253,Latitude 5500,DEPLOYED,,0
CHAS5557,BLXWJ93,OptiPlex 7480 AIO,DEPLOYED,,0
CHAS5558,BLXXJ93,OptiPlex 7480 AIO,DEPLOYED,,0
CHAS6716,BM0HVL3,Latitude 5530,DEPLOYED,,0
CHAS5306,BM1F063,Latitude 5510,DEPLOYED,,0
CHAS6953,BM7S6S3,Latitude 5530,DEPLOYED,,0
CHAS4911,BM83ZY2,Latitude 5500,DEPLOYED,,0
CHAS6758,BM98QR3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS5167,BMBLL33,Latitude 5500,DEPLOYED,,0
CHAS6391,BMBSRG3,Latitude 5520,DEPLOYED,,0
CHAS5655,BMFHX93,Latitude 5520,DEPLOYED,,0
CHAS6298,BMG54B3,Latitude 5520,DEPLOYED,,0
CHAS6594,BMNCPL3,Latitude 5520,DEPLOYED,,0
CHAS6891,BMNFWL3,Latitude 5530,DEPLOYED,,0
CHAS5460,BMNR573,Latitude 5510,DEPLOYED,,0
CHAS6468,BMQJWG3,Latitude 5520,DEPLOYED,,0
CHAS6238,BMSYHG3,Latitude 5520,DEPLOYED,,0
CHAS5692,BMTQQ93,Latitude 5520,DEPLOYED,,0
CHAS5179,BMZL533,Latitude 5500,DEPLOYED,,0
CHAS5204,BN26L33,Latitude 5500,DEPLOYED,,0
CHAS5328,BN5XZ53,Latitude 5510,DEPLOYED,,0
CHAS4612,BN5YZV2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4628,BN5ZZV2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4611,BN600W2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4604,BN630W2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4881,BN6X9Z2,Precision Tower 3430,DEPLOYED,,0
CHAS4892,BN6Y9Z2,Precision Tower 3430,DEPLOYED,,0
CHAS4606,BN6YZV2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4893,BN6Z9Z2,Precision Tower 3430,DEPLOYED,,0
CHAS4616,BN730W2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS5085,BN7HP13,Latitude 5500,DEPLOYED,,0
CHAS4618,BN820W2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4619,BN830W2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS6761,BND8QR3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS6784,BNNFWL3,Latitude 5530,DEPLOYED,,0
CHAS6438,BNQJWG3,Latitude 5520,DEPLOYED,,0
CHAS5397,BP1V573,Latitude 5510,DEPLOYED,,0
CHAS6873,BP6FYS3,OptiPlex 5000,DEPLOYED,,0
CHAS5464,BPDS573,Latitude 5510,DEPLOYED,,0
CHAS6525,BPGK3Q3,OptiPlex 7490 AIO,DEPLOYED,,0
CHAS6433,BPL3VG3,Latitude 5520,DEPLOYED,,0
CHAS6777,BPNFWL3,Latitude 5530,DEPLOYED,,0
CHAS6475,BPV3VG3,Latitude 5520,DEPLOYED,,0
CHAS4600,BQ2GZV2,Precision Tower 3430,DEPLOYED,,0
CHAS5043,BQDRL13,Latitude 5500,DEPLOYED,,0
CHAS5755,BQFSR93,Latitude 5520,DEPLOYED,,0
CHAS6488,BQL3VG3,Latitude 5520,DEPLOYED,,0
CHAS5172,BQRV533,Latitude 5500,DEPLOYED,,0
CHAS6102,BQV3VG3,Latitude 5520,DEPLOYED,,0
CHAS6261,BQZ5KG3,XPS 17 9710,DEPLOYED,,0
CHAS5418,BR1V573,Latitude 5510,DEPLOYED,,0
CHAS5075,BR6D2R2,Latitude 5500,DEPLOYED,,0
CHAS7126,BRKP7V3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS5550,BSMQ453,Latitude 5500,DEPLOYED,,0
CHAS7151,BT15HS3,Latitude 5530,DEPLOYED,,0
CHAS5036,BT1HP13,Latitude 5500,DEPLOYED,,0
CHAS5673,BT4RZB3,OptiPlex 7780 AIO,DEPLOYED,,0
CHAS5670,BT4SZB3,OptiPlex 7780 AIO,DEPLOYED,,0
CHAS5672,BT4TZB3,OptiPlex 7780 AIO,DEPLOYED,,0
CHAS5651,BT5JZB3,OptiPlex 7780 AIO,DEPLOYED,,0
CHAS5671,BT5KZB3,OptiPlex 7780 AIO,DEPLOYED,,0
CHAS5650,BT5LZB3,OptiPlex 7780 AIO,DEPLOYED,,0
CHAS5653,BT5MZB3,OptiPlex 7780 AIO,DEPLOYED,,0
CHAS5669,BT5NZB3,OptiPlex 7780 AIO,DEPLOYED,,0
CHAS5530,BT6F893,Precision 5550,DEPLOYED,,0
CHAS5459,BT6S573,Latitude 5510,DEPLOYED,,0
CHAS6288,BV4YGG3,Latitude 5520,DEPLOYED,,0
CHAS6673,BVPHSL3,Latitude 5520,DEPLOYED,,0
CHAS4960,BVVNYY2,Latitude 5500,DEPLOYED,,0
CHAS6070,BW4YGG3,Latitude 5520,DEPLOYED,,0
CHAS7161,BWHWMW3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS6670,BWPHSL3,Latitude 5520,DEPLOYED,,0
CHAS5330,BWQF063,Latitude 5510,DEPLOYED,,0
CHAS6360,BX3VHG3,Latitude 5520,DEPLOYED,,0
CHAS5425,BX49373,Latitude 5510,DEPLOYED,,0
CHAS5843,BXB54B3,Latitude 5520,DEPLOYED,,0
CHAS6674,BXPHSL3,Latitude 5520,DEPLOYED,,0
CHAS5188,BXTBF33,OptiPlex 7070,DEPLOYED,,0
CHAS5187,BXTDF33,OptiPlex 7070,DEPLOYED,,0
CHAS5182,BXTGF33,OptiPlex 7070,DEPLOYED,,0
CHAS5183,BXTHF33,OptiPlex 7070,DEPLOYED,,0
CHAS5961,BY17BG3,Latitude 5520,DEPLOYED,,0
CHAS6380,BY3VHG3,Latitude 5520,DEPLOYED,,0
CHAS5799,BY9XV93,Latitude 5520,DEPLOYED,,0
CHAS6276,BYCDWM3,OptiPlex 7490 AIO,DEPLOYED,,0
CHAS7055,BYLTRT3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS7209,BYMWHW3,Latitude 7530,DEPLOYED,,0
CHAS6055,BZ17BG3,Latitude 5520,DEPLOYED,,0
CHAS5375,BZ2P253,Latitude 5500,DEPLOYED,,0
CHAS5966,BZ4YGG3,Latitude 5520,DEPLOYED,,0
CHAS4946,BZSP3Z2,Latitude 5500,DEPLOYED,,0
CHAS5508,BZW8S73,Latitude 5510,DEPLOYED,,0
CHAS6046,C027BG3,Latitude 5520,DEPLOYED,,0
CHAS6533,C07HTQ3,Latitude 7420,DEPLOYED,,0
CHAS5984,C0DK3L3,OptiPlex 7490 AIO,DEPLOYED,,0
CHAS5916,C127BG3,Latitude 5520,DEPLOYED,,0
CHAS6071,C15YGG3,Latitude 5520,DEPLOYED,,0
CHAS5698,C1LB9G3,Latitude 5520,DEPLOYED,,0
CHAS5644,C2020B3,Latitude 5520,DEPLOYED,,0
CHAS6690,C2PWPR3,OptiPlex 5090,DEPLOYED,,0
CHAS6494,C2WPTG3,Latitude 5520,DEPLOYED,,0
CHAS5352,C3HPKB2,OptiPlex 3040,DEPLOYED,,0
CHAS4475,C3X26S2,Latitude 5590,DEPLOYED,,0
CHAS6152,C4CJRG3,Latitude 5520,DEPLOYED,,0
CHAS6979,C4KQRT3,OptiPlex 5000,DEPLOYED,,0
CHAS5341,C4TR253,Latitude 5500,DEPLOYED,,0
CHAS5222,C5KP533,Latitude 7400,DEPLOYED,,0
CHAS6340,C5LBHG3,Latitude 5520,DEPLOYED,,0
CHAS6336,C6LBHG3,Latitude 5520,DEPLOYED,,0
CHAS5417,C6WT573,Latitude 5510,DEPLOYED,,0
CHAS7165,C7FXHW3,Latitude 7530,DEPLOYED,,0
CHAS5192,C7Q2N13,Latitude 5500,DEPLOYED,,0
CHAS5140,C7QG633,Latitude 5500,DEPLOYED,,0
CHAS5546,C7S5N83,OptiPlex 7480 AIO,DEPLOYED,,0
CHAS5539,C7S6N83,OptiPlex 7480 AIO,DEPLOYED,,0
CHAS5536,C7S7N83,OptiPlex 7480 AIO,DEPLOYED,,0
CHAS5545,C7T1N83,OptiPlex 7480 AIO,DEPLOYED,,0
CHAS5538,C7T2N83,OptiPlex 7480 AIO,DEPLOYED,,0
CHAS5543,C7T3N83,OptiPlex 7480 AIO,DEPLOYED,,0
CHAS5542,C7T4N83,OptiPlex 7480 AIO,DEPLOYED,,0
CHAS5544,C7T5N83,OptiPlex 7480 AIO,DEPLOYED,,0
CHAS5471,C88Q453,Latitude 5500,DEPLOYED,,0
CHAS6863,C8NFWL3,Latitude 5530,DEPLOYED,,0
CHAS5405,C8PZ473,Latitude 5510,DEPLOYED,,0
CHAS6866,C8S36S3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS5729,C8ZZP93,Latitude 5520,DEPLOYED,,0
CHAS5287,C9MR253,Latitude 5500,DEPLOYED,,0
CHAS6411,C9YQTG3,Latitude 5520,DEPLOYED,,0
CHAS5790,CBZZP93,Latitude 5520,DEPLOYED,,0
CHAS5844,CCG54B3,Latitude 5520,DEPLOYED,,0
CHAS4934,CCJ8H13,OptiPlex 7470 AIO,DEPLOYED,,0
CHAS6779,CCNSPR3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS5704,CD00Q93,Latitude 5520,DEPLOYED,,0
CHAS5359,CD2R253,Latitude 5500,DEPLOYED,,0
CHAS4932,CD8SXY2,Precision 5540,DEPLOYED,,0
CHAS5743,CDDSR93,Latitude 5520,DEPLOYED,,0
CHAS5062,CDJJP13,Latitude 5500,DEPLOYED,,0
CHAS5678,CDX4N83,Precision 3440,DEPLOYED,,0
CHAS5361,CF2R253,Latitude 5500,DEPLOYED,,0
CHAS6993,CFC88S3,Latitude 5530,DEPLOYED,,0
CHAS5509,CFL0S73,Latitude 5510,DEPLOYED,,0
CHAS6555,CFZSKQ3,OptiPlex 5090,DEPLOYED,,0
CHAS6916,CG9S6S3,Latitude 5530,DEPLOYED,,0
CHAS5261,CGWV253,Latitude 5500,DEPLOYED,,0
CHAS6864,CH0FYS3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS7202,CH20LS3,Latitude 5540,DEPLOYED,,0
CHAS4824,CH3L8Y2,Latitude 5590,DEPLOYED,,0
CHAS5902,CH4R7G3,Precision 5560,DEPLOYED,,0
CHAS6926,CH9S6S3,Latitude 5530,DEPLOYED,,0
CHAS5383,CHXQ253,Latitude 5500,DEPLOYED,,0
CHAS5313,CHXRN53,Precision 5540,DEPLOYED,,0
CHAS7056,CHYSGS3,Latitude 5530,DEPLOYED,,0
CHAS5444,CJ0Q253,Latitude 5500,DEPLOYED,,0
CHAS6458,CJ3PWP3,OptiPlex 7490 AIO,DEPLOYED,,0
CHAS5190,CJ5FN13,Latitude 5500,DEPLOYED,,0
CHAS6747,CJ5M5S3,OptiPlex 5090,DEPLOYED,,0
CHAS6940,CJ9S6S3,Latitude 5530,DEPLOYED,,0
CHAS5584,CJJSFB3,Precision 5550,DEPLOYED,,0
CHAS7064,CJYSGS3,Latitude 5530,DEPLOYED,,0
CHAS6813,CK0HVL3,Latitude 5530,DEPLOYED,,0
CHAS6098,CK21PK3,OptiPlex 5090,DEPLOYED,,0
CHAS4597,CK2SZV2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS6571,CKNCPL3,Latitude 5520,DEPLOYED,,0
CHAS6827,CL0HVL3,Latitude 5530,DEPLOYED,,0
CHAS6841,CL98QR3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS6619,CLBSRG3,Latitude 5520,DEPLOYED,,0
CHAS6573,CLNCPL3,Latitude 5520,DEPLOYED,,0
CHAS4957,CLWNYY2,Latitude 5500,DEPLOYED,,0
CHAS6830,CM0HVL3,Latitude 5530,DEPLOYED,,0
CHAS4966,CM2QYY2,Latitude 5500,DEPLOYED,,0
CHAS6397,CMBSRG3,Latitude 5520,DEPLOYED,,0
CHAS5661,CMFHX93,Latitude 5520,DEPLOYED,,0
CHAS6600,CMNCPL3,Latitude 5520,DEPLOYED,,0
CHAS6856,CMNFWL3,Latitude 5530,DEPLOYED,,0
CHAS6472,CMQJWG3,Latitude 5520,DEPLOYED,,0
CHAS6379,CMSYHG3,Latitude 5520,DEPLOYED,,0
CHAS6482,CN6PWP3,OptiPlex 7490 AIO,DEPLOYED,,0
CHAS6790,CND8QR3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS6879,CNNFWL3,Latitude 5530,DEPLOYED,,0
CHAS4937,CNS3H03,OptiPlex 7470 AIO,DEPLOYED,,0
CHAS4935,CNS4H03,OptiPlex 7470 AIO,DEPLOYED,,0
CHAS5792,CNXRYD3,Precision 5550,DEPLOYED,,0
CHAS6347,CP5VHG3,Latitude 5520,DEPLOYED,,0
CHAS5195,CP7XK33,Latitude 5500,DEPLOYED,,0
CHAS6567,CPDQBL3,Latitude 5520,DEPLOYED,,0
CHAS6521,CPGK3Q3,OptiPlex 7490 AIO,DEPLOYED,,0
CHAS6456,CPL3VG3,Latitude 5520,DEPLOYED,,0
CHAS6783,CPNFWL3,Latitude 5530,DEPLOYED,,0
CHAS6134,CPV3VG3,Latitude 5520,DEPLOYED,,0
CHAS5070,CPYC2R2,Latitude 5500,DEPLOYED,,0
CHAS4305,CQ6VYQ2,OptiPlex 7050,DEPLOYED,,0
CHAS5783,CQFSR93,Latitude 5520,DEPLOYED,,0
CHAS6444,CQL3VG3,Latitude 5520,DEPLOYED,,0
CHAS5027,CQSHP13,Latitude 5500,DEPLOYED,,0
CHAS5251,CR9DX33,Latitude 5500,DEPLOYED,,0
CHAS7198,CRGWHW3,Latitude 7530,DEPLOYED,,0
CHAS7078,CRKP7V3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS5482,CRX8773,OptiPlex 7480 AIO,DEPLOYED,,0
CHAS5205,CSW5L33,Latitude 5500,DEPLOYED,,0
CHAS6035,CT4YGG3,Latitude 5520,DEPLOYED,,0
CHAS5285,CTFR253,Latitude 5500,DEPLOYED,,0
CHAS5033,CV1HP13,Latitude 5500,DEPLOYED,,0
CHAS6217,CV4YGG3,Latitude 5520,DEPLOYED,,0
CHAS5938,CVF54B3,Latitude 5520,DEPLOYED,,0
CHAS7147,CVGWHW3,Latitude 7530,DEPLOYED,,0
CHAS4492,CVV77S2,Latitude 5590,DEPLOYED,,0
CHAS5119,CW5B633,Latitude 5500,DEPLOYED,,0
CHAS6631,CWPHSL3,Latitude 5520,DEPLOYED,,0
CHAS5394,CWQN253,Latitude 5500,DEPLOYED,,0
CHAS6381,CX3VHG3,Latitude 5520,DEPLOYED,,0
CHAS6671,CXPHSL3,Latitude 5520,DEPLOYED,,0
CHAS5057,CY1HP13,Latitude 5500,DEPLOYED,,0
CHAS6351,CY3VHG3,Latitude 5520,DEPLOYED,,0
CHAS4709,CY5YDX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS4706,CY82FX2,OptiPlex 7460 AIO,DEPLOYED,,0
CHAS5801,CY9XV93,Latitude 5520,DEPLOYED,,0
CHAS5587,CYXYM93,Latitude 5520,DEPLOYED,,0
CHAS6144,CZ17BG3,Latitude 5520,DEPLOYED,,0
CHAS5971,CZ4YGG3,Latitude 5520,DEPLOYED,,0
CHAS4940,CZW03Z2,Precision 5540,DEPLOYED,,0
CHAS5934,D027BG3,Latitude 5520,DEPLOYED,,0
CHAS6034,D05YGG3,Latitude 5520,DEPLOYED,,0
CHAS6171,D0K86M3,XPS 13 9310,DEPLOYED,,0
CHAS4983,D0K90R2,Latitude 5500,DEPLOYED,,0
CHAS5953,D127BG3,Latitude 5520,DEPLOYED,,0
CHAS6116,D15YGG3,Latitude 5520,DEPLOYED,,0
CHAS5981,D1LB9G3,Latitude 5520,DEPLOYED,,0
CHAS5615,D1N5Y93,Latitude 5520,DEPLOYED,,0
CHAS5154,D1ZKL33,Latitude 5500,DEPLOYED,,0
CHAS5377,D28R253,Latitude 5500,DEPLOYED,,0
CHAS5904,D2LB9G3,Latitude 5520,DEPLOYED,,0
CHAS6691,D2PWPR3,OptiPlex 5090,DEPLOYED,,0
CHAS6401,D2WPTG3,Latitude 5520,DEPLOYED,,0
CHAS6967,D35TTT3,Precision 5570,DEPLOYED,,0
CHAS3829,D38Y3H2,Latitude E5570,DEPLOYED,,0
CHAS5498,D3MZR73,Latitude 5510,DEPLOYED,,0
CHAS4658,D3ZWPV2,Latitude 7490,DEPLOYED,,0
CHAS5325,D46Q063,Latitude 5510,DEPLOYED,,0
CHAS6386,D4CJRG3,Latitude 5520,DEPLOYED,,0
CHAS4667,D4JBDW2,Precision Tower 3430,DEPLOYED,,0
CHAS4666,D4JDDW2,Precision Tower 3430,DEPLOYED,,0
CHAS4669,D4JFDW2,Precision Tower 3430,DEPLOYED,,0
CHAS6986,D4KQRT3,OptiPlex 5000,DEPLOYED,,0
CHAS5021,D58QS13,OptiPlex 7470 AIO,DEPLOYED,,0
CHAS5623,D59R573,Latitude 5510,DEPLOYED,,0
CHAS6335,D5LBHG3,Latitude 5520,DEPLOYED,,0
CHAS6104,D61X2L3,OptiPlex 5090,DEPLOYED,,0
CHAS5270,D62R253,Latitude 5500,DEPLOYED,,0
CHAS5908,D6LB9G3,Latitude 5520,DEPLOYED,,0
CHAS6254,D6LBHG3,Latitude 5520,DEPLOYED,,0
CHAS4906,D7CGZY2,Latitude 5500,DEPLOYED,,0
CHAS5593,D7DB8B3,OptiPlex 7480 AIO,DEPLOYED,,0
CHAS6846,D8NFWL3,Latitude 5530,DEPLOYED,,0
CHAS6837,D8S36S3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS5731,D8ZZP93,Latitude 5520,DEPLOYED,,0
CHAS4863,D96V2Z2,Latitude 5500,DEPLOYED,,0
CHAS5585,D97RFB3,Precision 5550,DEPLOYED,,0
CHAS5718,D9ZZP93,Latitude 5520,DEPLOYED,,0
CHAS5353,DB2Z902,OptiPlex 9030 AIO,DEPLOYED,,0
CHAS6271,DBG54B3,Latitude 5520,DEPLOYED,,0
CHAS6728,DBNSPR3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS5836,DBZZP93,Latitude 5520,DEPLOYED,,0
CHAS5787,DCDSR93,Latitude 5520,DEPLOYED,,0
CHAS5795,DCFZR73,Latitude 5510,DEPLOYED,,0
CHAS6294,DCG54B3,Latitude 5520,DEPLOYED,,0
CHAS6373,DCH02N3,OptiPlex 5090,DEPLOYED,,0
CHAS6736,DCNSPR3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS5701,DD00Q93,Latitude 5520,DEPLOYED,,0
CHAS4813,DD16PX2,OptiPlex 7060,DEPLOYED,,0
CHAS5274,DD6Q253,Latitude 5500,DEPLOYED,,0
CHAS7036,DDC88S3,Latitude 5530,DEPLOYED,,0
CHAS6024,DDWJ6J3,Latitude 7420,DEPLOYED,,0
CHAS6990,DFC88S3,Latitude 5530,DEPLOYED,,0
CHAS5236,DFCRW33,Latitude 5500,DEPLOYED,,0
CHAS5024,DFCSN23,OptiPlex 7070,DEPLOYED,,0
CHAS5869,DFDN4B3,Latitude 5520,DEPLOYED,,0
CHAS5125,DG1DN13,Latitude 5500,DEPLOYED,,0
CHAS5244,DG35M33,Latitude 5500,DEPLOYED,,0
CHAS6906,DG6X1T3,Precision 5570,DEPLOYED,,0
CHAS4915,DG95ZY2,Latitude 5500,DEPLOYED,,0
CHAS6917,DG9S6S3,Latitude 5530,DEPLOYED,,0
CHAS6865,DH0FYS3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS7203,DH20LS3,Latitude 5540,DEPLOYED,,0
CHAS6017,DH27BG3,Latitude 5520,DEPLOYED,,0
CHAS5040,DH7HP13,Latitude 5500,DEPLOYED,,0
CHAS6958,DH9S6S3,Latitude 5530,DEPLOYED,,0
CHAS7112,DHYSGS3,Latitude 5530,DEPLOYED,,0
CHAS5271,DJ0Q253,Latitude 5500,DEPLOYED,,0
CHAS6457,DJ3PWP3,OptiPlex 7490 AIO,DEPLOYED,,0
CHAS6752,DJ5M5S3,OptiPlex 5090,DEPLOYED,,0
CHAS6934,DJ9S6S3,Latitude 5530,DEPLOYED,,0
CHAS7106,DJYSGS3,Latitude 5530,DEPLOYED,,0
CHAS6712,DK0HVL3,Latitude 5530,DEPLOYED,,0
CHAS4928,DK0QXY2,Latitude 5500,DEPLOYED,,0
CHAS6099,DK21PK3,OptiPlex 5090,DEPLOYED,,0
CHAS6584,DKNCPL3,Latitude 5520,DEPLOYED,,0
CHAS6819,DL0HVL3,Latitude 5530,DEPLOYED,,0
CHAS6078,DL4TZB3,OptiPlex 7480 AIO,DEPLOYED,,0
CHAS7029,DL7S6S3,Latitude 5530,DEPLOYED,,0
CHAS6842,DL98QR3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS5977,DLBSRG3,Latitude 5520,DEPLOYED,,0
CHAS6575,DLNCPL3,Latitude 5520,DEPLOYED,,0
CHAS6713,DM0HVL3,Latitude 5530,DEPLOYED,,0
CHAS5116,DM89633,Latitude 5500,DEPLOYED,,0
CHAS6410,DMBSRG3,Latitude 5520,DEPLOYED,,0
CHAS5607,DMFHX93,Latitude 5520,DEPLOYED,,0
CHAS6151,DMMQRG3,Latitude 5520,DEPLOYED,,0
CHAS6597,DMNCPL3,Latitude 5520,DEPLOYED,,0
CHAS6775,DMNFWL3,Latitude 5530,DEPLOYED,,0
CHAS6467,DMQJWG3,Latitude 5520,DEPLOYED,,0
CHAS6374,DMSYHG3,Latitude 5520,DEPLOYED,,0
CHAS6460,DN6PWP3,OptiPlex 7490 AIO,DEPLOYED,,0
CHAS6756,DND8QR3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS6878,DNNFWL3,Latitude 5530,DEPLOYED,,0
CHAS5597,DNPRFB3,Latitude 5510,DEPLOYED,,0
CHAS5076,DNYC2R2,Latitude 5500,DEPLOYED,,0
CHAS6524,DPGK3Q3,OptiPlex 7490 AIO,DEPLOYED,,0
CHAS6426,DPL3VG3,Latitude 5520,DEPLOYED,,0
CHAS6826,DPNFWL3,Latitude 5530,DEPLOYED,,0
CHAS6496,DPV3VG3,Latitude 5520,DEPLOYED,,0
CHAS5782,DQFSR93,Latitude 5520,DEPLOYED,,0
CHAS6428,DQL3VG3,Latitude 5520,DEPLOYED,,0
CHAS6407,DQZQTG3,Latitude 5520,DEPLOYED,,0
CHAS5374,DR0Q253,Latitude 5500,DEPLOYED,,0
CHAS5311,DR1F063,Latitude 5510,DEPLOYED,,0
CHAS7104,DRKP7V3,OptiPlex 7400 AIO,DEPLOYED,,0
CHAS5319,DRYSZ53,Latitude 5510,DEPLOYED,,0
CHAS3658,DSD9RD2,OptiPlex 3040,DEPLOYED,,0
CHAS7144,DSGWHW3,Latitude 7530,DEPLOYED,,0
CHAS5621,DSNS453,Latitude 5500,DEPLOYED,,0
